State,City,Credit Balance,Checking Account Number,Zip,First Name,Credit Limit,Last Name,Savings Balance,Phone Number,ID,PIN,Savings Account Number,Date of Birth,Credit Account Number,Credit Score,Address,Checking Balance
TX,El Paso,90.02,1000681,79999,Kenneth,500,Davis,11363.78,(915) 123-4567,681,5599,2000681,10/5/87,3000681,386,101 Random Rd.,2454.02
TX,El Paso,2225.67,1000201,79999,Andrew,8900,Parks,10190.04,(915) 123-4567,201,9377,2000201,9/4/12,3000201,778,101 Random Rd.,2105.43
CA,Anaheim,48.96,1000007,92802,Dale,400,Disney,16196.03,(714) 781-4636,7,9462,2000007,11/11/84,3000007,453,1313 Disneyland Dr.,2434.05
TX,El Paso,3042.82,1000477,79999,Thomas,11700,Bonilla,2208.87,(915) 123-4567,477,7284,2000477,10/15/03,3000477,780,101 Random Rd.,1936.8
TX,El Paso,130.74,1000534,79999,Michelle,500,Pruitt,12211.21,(915) 123-4567,534,7285,2000534,9/1/55,3000534,321,101 Random Rd.,1819.76
TX,El Paso,90.94,1000535,79999,Sherri,600,Velasquez,17023.26,(915) 123-4567,535,3205,2000535,11/23/11,3000535,431,101 Random Rd.,2030.96
TX,El Paso,48.55,1000097,79999,Daniel,300,Olson,15771.96,(915) 123-4567,97,7117,2000097,11/3/70,3000097,540,101 Random Rd.,2393.85
TX,El Paso,2635.09,1001034,79999,Brooke,15500,Maxwell,18114.48,(915) 123-4567,1034,6970,2001034,1/22/77,3001034,743,101 Random Rd.,2016.99
TX,El Paso,84.7,1000978,79999,Anthony,300,Byrd,16931.59,(915) 123-4567,978,8223,2000978,11/20/73,3000978,365,101 Random Rd.,2399.23
TX,El Paso,624.19,1000913,79999,Amanda,2600,Johnson,13302.97,(915) 123-4567,913,8848,2000913,1/11/42,3000913,646,101 Random Rd.,1515.37
TX,El Paso,275.48,1000644,79999,Jessica,2500,Ramirez,15769.17,(915) 123-4567,644,3788,2000644,10/1/60,3000644,619,101 Random Rd.,1702.87
TX,El Paso,396.07,1000974,79999,Jerry,3300,Rodriguez,15888.71,(915) 123-4567,974,1867,2000974,12/20/97,3000974,591,101 Random Rd.,2122.88
TX,El Paso,42.11,1000994,79999,Diana,600,Rivera,1722.41,(915) 123-4567,994,4623,2000994,12/8/41,3000994,460,101 Random Rd.,1812.54
TX,El Paso,1632.06,1000254,79999,Jessica,13600,Martin,23773.94,(915) 123-4567,254,3544,2000254,3/7/59,3000254,782,101 Random Rd.,2098.15
TX,El Paso,3072.61,1000433,79999,Kristina,19200,Patrick,12064.75,(915) 123-4567,433,6614,2000433,1/6/12,3000433,831,101 Random Rd.,2413.73
TX,El Paso,14.94,1000869,79999,Wendy,200,Montoya,14558.53,(915) 123-4567,869,9677,2000869,5/19/98,3000869,497,101 Random Rd.,1607.55
TX,El Paso,1568.52,1000479,79999,Kelly,5600,Bell,3606.63,(915) 123-4567,479,7783,2000479,5/12/51,3000479,721,101 Random Rd.,2493.99
TX,El Paso,104.93,1000422,79999,Elizabeth,5200,Cruz,16874.08,(915) 123-4567,422,8567,2000422,7/26/55,3000422,680,101 Random Rd.,2353.38
TX,El Paso,3016.06,1000742,79999,Rodney,10400,Mcneil,13612.2,(915) 123-4567,742,3951,2000742,10/13/48,3000742,783,101 Random Rd.,1937.41
TX,El Paso,3136.93,1000661,79999,Derek,22400,Macias,14310.43,(915) 123-4567,661,6452,2000661,5/15/02,3000661,801,101 Random Rd.,1734.42
TX,El Paso,135.61,1000773,79999,Elizabeth,500,Dominguez,21052.38,(915) 123-4567,773,5309,2000773,11/24/12,3000773,357,101 Random Rd.,1807.44
TX,El Paso,576.59,1000111,79999,Logan,3200,Palmer,16565.7,(915) 123-4567,111,3973,2000111,11/11/09,3000111,594,101 Random Rd.,1673.41
TX,El Paso,180.68,1000925,79999,Dalton,4500,Bryant,1568,(915) 123-4567,925,3163,2000925,3/19/30,3000925,633,101 Random Rd.,2317.93
TX,El Paso,1924.37,1000145,79999,David,7400,Gardner,13344.39,(915) 123-4567,145,2555,2000145,3/14/14,3000145,732,101 Random Rd.,2159.57
TX,El Paso,2629.03,1000635,79999,Scott,23900,Bailey,9744.32,(915) 123-4567,635,3772,2000635,3/21/44,3000635,837,101 Random Rd.,2111.09
TX,El Paso,2448.55,1000228,79999,Brittany,20400,Ray,23072.55,(915) 123-4567,228,2879,2000228,3/2/57,3000228,813,101 Random Rd.,2176.03
TX,El Paso,145.78,1000362,79999,Kevin,500,Swanson,4506.54,(915) 123-4567,362,2895,2000362,8/29/38,3000362,367,101 Random Rd.,2044.98
TX,El Paso,60.45,1000335,79999,Kimberly,500,Garcia,12359.74,(915) 123-4567,335,5163,2000335,12/20/29,3000335,541,101 Random Rd.,2062.75
TX,El Paso,2052.47,1001003,79999,Joseph,7600,Hanna,13372.6,(915) 123-4567,1003,3641,2001003,1/13/53,3001003,783,101 Random Rd.,2403.9
TX,El Paso,429.56,1000783,79999,Keith,3900,Christensen,21435,(915) 123-4567,783,7271,2000783,2/1/15,3000783,592,101 Random Rd.,2404.2
TX,El Paso,115.93,1001021,79999,Bryan,500,Massey,11941.61,(915) 123-4567,1021,4912,2001021,12/9/89,3001021,531,101 Random Rd.,1723.83
TX,El Paso,1378.33,1000074,79968,Sebastian,5300,Ramos,23643.92,(915) 747-5000,74,3644,2000074,8/26/86,3000074,682,500 W. University Ave.,1860.94
TX,El Paso,88.81,1000371,79999,Daniel,400,Foster,8267.23,(915) 123-4567,371,8380,2000371,8/4/46,3000371,481,101 Random Rd.,2353.41
TX,El Paso,364.61,1000960,79999,Ashley,2800,Morales,24307.63,(915) 123-4567,960,8177,2000960,10/14/20,3000960,649,101 Random Rd.,1679.22
TX,El Paso,4.41,1000793,79999,Erin,200,Jones,18505.07,(915) 123-4567,793,4571,2000793,10/3/46,3000793,450,101 Random Rd.,2146.38
TX,El Paso,56.06,1000048,79968,Clarissa,200,Dominguez,20734.99,(915) 747-5000,48,5910,2000048,8/17/90,3000048,510,500 W. University Ave.,1990.65
TX,El Paso,616.44,1000202,79999,Ethan,5600,Holmes,9249.7,(915) 123-4567,202,1247,2000202,6/1/09,3000202,675,101 Random Rd.,1910.83
TX,El Paso,168.53,1001026,79999,Erin,600,Barton,10008.49,(915) 123-4567,1026,9824,2001026,4/23/36,3001026,352,101 Random Rd.,2109.69
TX,El Paso,15.78,1000717,79999,Victor,100,Harris,8656.04,(915) 123-4567,717,7376,2000717,5/25/60,3000717,468,101 Random Rd.,2453.83
TX,El Paso,2988.04,1000841,79999,Dana,24900,Miller,2665.95,(915) 123-4567,841,9623,2000841,4/30/73,3000841,823,101 Random Rd.,2398.94
TX,El Paso,14.38,1000679,79999,Tyrone,200,Johnston,8404.75,(915) 123-4567,679,4966,2000679,11/16/94,3000679,573,101 Random Rd.,2448.7
TX,El Paso,42.78,1001006,79999,Melissa,600,Holt,8848.84,(915) 123-4567,1006,5968,2001006,2/14/57,3001006,328,101 Random Rd.,2120.32
TX,El Paso,1608.7,1000637,79999,Allen,6700,Arnold,1012.57,(915) 123-4567,637,1708,2000637,9/29/90,3000637,703,101 Random Rd.,2148.15
TX,El Paso,228.28,1000954,79999,Amy,3800,Hall,4332.56,(915) 123-4567,954,6298,2000954,6/7/91,3000954,606,101 Random Rd.,2233.32
TX,El Paso,150.15,1001022,79999,Lisa,500,Yu,11245.6,(915) 123-4567,1022,6356,2001022,8/3/36,3001022,430,101 Random Rd.,1758.24
TX,El Paso,3185.87,1000321,79999,Kathleen,24500,Small,8083.81,(915) 123-4567,321,1640,2000321,10/18/74,3000321,837,101 Random Rd.,1836.34
TX,El Paso,1254.37,1000876,79999,Curtis,5700,Phillips,19870.85,(915) 123-4567,876,8543,2000876,2/26/05,3000876,686,101 Random Rd.,2129.11
TX,El Paso,18.1,1000290,79999,Kristy,600,Hoover,7259.46,(915) 123-4567,290,9644,2000290,11/9/39,3000290,377,101 Random Rd.,2090.25
TX,El Paso,38.63,1000220,79999,Lisa,200,Garrett,18293.54,(915) 123-4567,220,5775,2000220,1/25/48,3000220,538,101 Random Rd.,1539.83
TX,El Paso,13.23,1000520,79999,Michael,100,Morton,23924.02,(915) 123-4567,520,9201,2000520,5/1/84,3000520,431,101 Random Rd.,2374.46
TX,El Paso,1971.31,1000305,79999,David,7300,Mills,23424.96,(915) 123-4567,305,3446,2000305,9/11/51,3000305,684,101 Random Rd.,1505.18
TX,El Paso,3423.23,1000874,79999,John,16300,House,18499.01,(915) 123-4567,874,6990,2000874,4/27/51,3000874,849,101 Random Rd.,1806.2
TX,El Paso,5460.37,1000921,79999,Gregory,18200,Short,24482.4,(915) 123-4567,921,8278,2000921,5/29/51,3000921,833,101 Random Rd.,1542.52
TX,El Paso,112.29,1000711,79999,Teresa,400,Stewart,11786.16,(915) 123-4567,711,1848,2000711,2/3/72,3000711,414,101 Random Rd.,1944.14
TX,El Paso,56.42,1000429,79999,Jill,200,Solis,8391.3,(915) 123-4567,429,5351,2000429,5/29/91,3000429,503,101 Random Rd.,2375.44
TX,El Paso,154.88,1000094,79999,Brittany,1400,Andrews,20273.69,(915) 123-4567,94,2175,2000094,7/22/71,3000094,643,101 Random Rd.,1825.64
TX,El Paso,4.74,1000255,79999,Brooke,100,Padilla,20791.04,(915) 123-4567,255,7538,2000255,9/9/12,3000255,571,101 Random Rd.,2393.9
TX,El Paso,1062.44,1000500,79999,Justin,11800,Davis,19855.21,(915) 123-4567,500,4965,2000500,12/10/29,3000500,788,101 Random Rd.,2264.7
TX,El Paso,72.82,1000188,79999,Mark,400,Ramos,7963.3,(915) 123-4567,188,7339,2000188,7/2/17,3000188,478,101 Random Rd.,2277.75
TX,El Paso,980.58,1000897,79999,David,7000,Clark,16662.35,(915) 123-4567,897,7142,2000897,10/22/55,3000897,696,101 Random Rd.,1851.68
TX,El Paso,156.16,1000803,79999,Michelle,600,Griffin,20199.33,(915) 123-4567,803,5665,2000803,9/12/16,3000803,575,101 Random Rd.,2322.79
TX,El Paso,84.76,1000267,79999,Craig,700,Schaefer,9824.49,(915) 123-4567,267,9451,2000267,2/28/80,3000267,651,101 Random Rd.,2096.61
TX,El Paso,708.08,1000182,79999,Kimberly,5900,Richardson,12803.18,(915) 123-4567,182,4808,2000182,11/9/83,3000182,734,101 Random Rd.,1919.05
TX,El Paso,1848.64,1000181,79999,Nathan,15400,Coleman,14578.95,(915) 123-4567,181,4509,2000181,11/1/95,3000181,793,101 Random Rd.,2488.88
TX,El Paso,80.6,1000454,79999,Kayla,400,Morgan,7620.28,(915) 123-4567,454,9414,2000454,11/19/08,3000454,578,101 Random Rd.,2362.96
TX,El Paso,437.74,1000390,79999,Norman,1900,Freeman,8768.96,(915) 123-4567,390,3400,2000390,7/6/83,3000390,598,101 Random Rd.,1887.35
TX,El Paso,18.44,1000441,79999,Michael,300,Murray,20017.33,(915) 123-4567,441,5578,2000441,12/9/04,3000441,350,101 Random Rd.,2336.43
TX,El Paso,46.33,1000700,79999,John,200,Blair,11255.79,(915) 123-4567,700,6594,2000700,3/29/75,3000700,518,101 Random Rd.,2312.7
TX,El Paso,696.64,1000424,79999,Brandon,2400,Neal,11657.36,(915) 123-4567,424,1100,2000424,1/10/61,3000424,650,101 Random Rd.,1712.35
TX,El Paso,1161.56,1000580,79999,Cassandra,4300,Cook,16239.2,(915) 123-4567,580,7943,2000580,7/11/97,3000580,601,101 Random Rd.,2437.66
TX,El Paso,3.62,1000769,79999,Laurie,100,Mendoza,12560.18,(915) 123-4567,769,1399,2000769,12/25/50,3000769,566,101 Random Rd.,2249.43
CA,Anaheim,2403.89,1000028,92802,Kaa,8900,Disney,6953.49,(714) 781-4636,28,7461,2000028,6/1/68,3000028,798,1313 Disneyland Dr.,1766.89
TX,El Paso,5200.15,1000397,79999,Benjamin,20000,Ramirez,23986.76,(915) 123-4567,397,8249,2000397,7/5/56,3000397,822,101 Random Rd.,2208.74
TX,El Paso,12.99,1000958,79999,Alexandra,200,Cook,757.77,(915) 123-4567,958,7989,2000958,8/14/55,3000958,540,101 Random Rd.,1875.19
TX,El Paso,1512.27,1000909,79999,Kelly,6300,Wilson,18105.82,(915) 123-4567,909,6211,2000909,6/29/54,3000909,700,101 Random Rd.,2279.81
TX,El Paso,19.6,1000408,79999,Kayla,1900,Mahoney,4263.76,(915) 123-4567,408,8580,2000408,6/22/91,3000408,589,101 Random Rd.,1836.82
TX,El Paso,18.92,1000547,79999,Ryan,200,Bowman,13785.48,(915) 123-4567,547,5368,2000547,5/11/38,3000547,497,101 Random Rd.,1875.02
TX,El Paso,120.27,1000245,79999,Jeffrey,400,Marquez,4292.63,(915) 123-4567,245,9600,2000245,11/27/15,3000245,538,101 Random Rd.,2447.05
TX,El Paso,660.11,1000259,79999,Chris,6600,Holden,14809.68,(915) 123-4567,259,9369,2000259,4/28/34,3000259,673,101 Random Rd.,2423.09
TX,El Paso,781.24,1000824,79999,James,7100,Simpson,14348.17,(915) 123-4567,824,2784,2000824,12/26/85,3000824,678,101 Random Rd.,1711.94
TX,El Paso,667.87,1000665,79999,Gabriel,2300,Sanders,11759.08,(915) 123-4567,665,5707,2000665,1/19/65,3000665,601,101 Random Rd.,1731.19
TX,El Paso,2490.63,1000741,79999,Kevin,16600,Boone,15878.57,(915) 123-4567,741,6677,2000741,10/19/46,3000741,816,101 Random Rd.,2422.74
TX,El Paso,1043.74,1000360,79999,Antonio,14900,Brooks,4882.43,(915) 123-4567,360,9223,2000360,1/22/13,3000360,778,101 Random Rd.,1514.94
CA,Anaheim,3068.7,1000005,92802,Pluto,23600,Disney,22570.53,(714) 781-4636,5,7921,2000005,1/24/96,3000005,830,1313 Disneyland Dr.,1942.64
TX,El Paso,2322.69,1000475,79999,Terri,8600,Strickland,22549.04,(915) 123-4567,475,4797,2000475,1/31/59,3000475,757,101 Random Rd.,2162.29
TX,El Paso,990.69,1000756,79999,David,3300,Summers,19643.15,(915) 123-4567,756,3687,2000756,12/9/69,3000756,622,101 Random Rd.,1910.89
TX,El Paso,76.34,1000936,79999,Denise,400,Johnson,14447.26,(915) 123-4567,936,7478,2000936,10/30/84,3000936,429,101 Random Rd.,2352.54
TX,El Paso,1080.49,1000252,79999,Barbara,3600,Robertson,2898.75,(915) 123-4567,252,8665,2000252,5/14/51,3000252,617,101 Random Rd.,1895.45
TX,El Paso,10.9,1000567,79999,Dylan,100,Lopez,3795.3,(915) 123-4567,567,2267,2000567,11/4/40,3000567,438,101 Random Rd.,1699.28
CA,Anaheim,1311.77,1000030,92802,Pinocchio,5700,Disney,14738.99,(714) 781-4636,30,9867,2000030,11/20/91,3000030,695,1313 Disneyland Dr.,1565.48
TX,El Paso,28.74,1000531,79999,Alexander,200,Carter,9351.92,(915) 123-4567,531,2204,2000531,5/13/96,3000531,491,101 Random Rd.,1734.72
TX,El Paso,1.65,1000280,79999,Gregory,100,Sullivan,21789.61,(915) 123-4567,280,9913,2000280,8/30/19,3000280,478,101 Random Rd.,1817.46
TX,El Paso,402.49,1000723,79999,Kelly,6700,Jordan,16824.54,(915) 123-4567,723,4511,2000723,1/11/70,3000723,707,101 Random Rd.,1846.55
TX,El Paso,1029.12,1000066,79968,Deyanira,4900,OchoaMercado,2117.42,(915) 747-5000,66,7666,2000066,9/21/30,3000066,640,500 W. University Ave.,2019.39
TX,El Paso,2900.44,1000495,79999,Darlene,10000,Shaw,16583.92,(915) 123-4567,495,1692,2000495,4/9/84,3000495,763,101 Random Rd.,2425.99
TX,El Paso,940.15,1000178,79999,Renee,9400,Zimmerman,14383.18,(915) 123-4567,178,9625,2000178,5/14/50,3000178,761,101 Random Rd.,2216.59
TX,El Paso,48.83,1000151,79999,Victoria,400,Martin,15639.73,(915) 123-4567,151,5929,2000151,5/31/56,3000151,428,101 Random Rd.,2270.74
TX,El Paso,84.24,1000457,79999,Philip,700,Chaney,18735.32,(915) 123-4567,457,2448,2000457,8/17/99,3000457,588,101 Random Rd.,2148.53
TX,El Paso,85.7,1000237,79999,Jesse,500,Montgomery,17244.84,(915) 123-4567,237,3319,2000237,2/19/94,3000237,360,101 Random Rd.,1923.6
TX,El Paso,175.8,1000257,79999,Robert,3500,Wu,14972.46,(915) 123-4567,257,5585,2000257,6/24/72,3000257,629,101 Random Rd.,1843.6
TX,El Paso,60.76,1000626,79999,Ronald,200,Bond,18110.31,(915) 123-4567,626,9825,2000626,11/9/19,3000626,471,101 Random Rd.,2152.31
TX,El Paso,106.14,1000099,79999,David,10600,Brown,5373.93,(915) 123-4567,99,4599,2000099,3/5/31,3000099,741,101 Random Rd.,2003.23
TX,El Paso,3234.52,1000704,79999,Leonard,23100,King,21963.5,(915) 123-4567,704,9952,2000704,3/25/28,3000704,821,101 Random Rd.,1733.13
TX,El Paso,486.67,1000088,79968,Isaac,5400,Zubia,20243.5,(915) 747-5000,88,5469,2000088,6/28/06,3000088,698,500 W. University Ave.,1665.92
TX,El Paso,1325.13,1000239,79999,Joel,5300,Arellano,5005.04,(915) 123-4567,239,3402,2000239,5/17/83,3000239,715,101 Random Rd.,1524.24
TX,El Paso,1035.21,1000450,79999,Tara,11500,Rodriguez,14136.87,(915) 123-4567,450,2883,2000450,4/26/88,3000450,751,101 Random Rd.,2338.53
TX,El Paso,20.18,1000039,79968,Lorelyne,100,Chavez,13061.6,(915) 747-5000,39,4417,2000039,12/22/12,3000039,349,500 W. University Ave.,1707.87
TX,El Paso,196.62,1000430,79999,Emma,4900,Padilla,11870.48,(915) 123-4567,430,5826,2000430,6/6/01,3000430,581,101 Random Rd.,1680.66
CA,Anaheim,1292.38,1000021,92802,Belle,6800,Disney,17817.78,(714) 781-4636,21,5203,2000021,10/27/38,3000021,670,1313 Disneyland Dr.,1811.81
TX,El Paso,15.63,1000283,79999,Daniel,300,Romero,16717.02,(915) 123-4567,283,9510,2000283,1/10/47,3000283,562,101 Random Rd.,1621.51
TX,El Paso,174.45,1000056,79968,Guillermo,2900,Lopez,7789.6,(915) 747-5000,56,3968,2000056,12/31/04,3000056,633,500 W. University Ave.,2291.42
TX,El Paso,1550.8,1000481,79999,Derek,6200,Irwin,8006.84,(915) 123-4567,481,6341,2000481,12/4/99,3000481,710,101 Random Rd.,1737.74
TX,El Paso,660.42,1000086,79968,Courtney,6000,Woods,13886.69,(915) 747-5000,86,3151,2000086,12/5/36,3000086,736,500 W. University Ave.,1882.84
TX,El Paso,3161.25,1000912,79999,Christopher,10900,Ortega,17948.46,(915) 123-4567,912,7546,2000912,2/14/41,3000912,798,101 Random Rd.,2426.11
CA,Anaheim,920.17,1000024,92802,Simba,18400,King,2955.3,(714) 781-4636,24,1372,2000024,4/12/16,3000024,841,1313 Disneyland Dr.,1764.7
TX,El Paso,2133.07,1000348,79999,Valerie,23700,Moore,11826.24,(915) 123-4567,348,3118,2000348,9/16/69,3000348,824,101 Random Rd.,1960.85
TX,El Paso,56,1000049,79968,Luis,400,Fierro,10687,(915) 747-5000,49,1362,2000049,5/31/95,3000049,574,500 W. University Ave.,2037.01
TX,El Paso,12.86,1000256,79999,Susan,600,Humphrey,23796.81,(915) 123-4567,256,9863,2000256,3/6/35,3000256,561,101 Random Rd.,2428.75
TX,El Paso,116.96,1000461,79999,Kevin,400,Larson,1219.51,(915) 123-4567,461,3616,2000461,1/2/63,3000461,358,101 Random Rd.,2105.59
TX,El Paso,27.5,1000566,79999,Barbara,300,Lane,15656.58,(915) 123-4567,566,1543,2000566,3/25/79,3000566,409,101 Random Rd.,1505.29
TX,El Paso,80.19,1000914,79999,April,400,Lopez,3261.1,(915) 123-4567,914,4326,2000914,4/15/48,3000914,487,101 Random Rd.,2320.85
TX,El Paso,4144.85,1000979,79999,Marissa,14800,Henry,19006.99,(915) 123-4567,979,2362,2000979,8/9/94,3000979,794,101 Random Rd.,2143.33
TX,El Paso,1744.81,1000666,79999,Lori,10900,Hall,4766.55,(915) 123-4567,666,7376,2000666,1/22/89,3000666,746,101 Random Rd.,2041.36
TX,El Paso,192.33,1000518,79999,Christopher,2400,Sanford,2163.86,(915) 123-4567,518,4122,2000518,6/10/65,3000518,617,101 Random Rd.,2030.1
TX,El Paso,168.88,1000047,79968,Alberto,800,Delgado,7302.58,(915) 747-5000,47,3984,2000047,4/19/33,3000047,616,500 W. University Ave.,1998.77
CA,Anaheim,24.2,1000006,92802,Chip,300,Disney,22709.09,(714) 781-4636,6,9592,2000006,7/5/39,3000006,463,1313 Disneyland Dr.,2290.11
TX,El Paso,228.11,1000734,79999,Christopher,1900,Underwood,2964.82,(915) 123-4567,734,9377,2000734,3/29/78,3000734,592,101 Random Rd.,1566.73
TX,El Paso,1848.55,1000095,79999,Sean,8800,Klein,23035.44,(915) 123-4567,95,7317,2000095,8/8/28,3000095,768,101 Random Rd.,1509.03
TX,El Paso,30.57,1000464,79999,Crystal,100,Rice,14092.71,(915) 123-4567,464,1463,2000464,3/16/03,3000464,551,101 Random Rd.,1646.99
TX,El Paso,22.27,1000671,79999,Jennifer,200,Schultz,2670.43,(915) 123-4567,671,9660,2000671,9/29/50,3000671,374,101 Random Rd.,2453.22
TX,El Paso,144.42,1000324,79999,Cheryl,600,Wilson,17336.07,(915) 123-4567,324,9489,2000324,12/20/74,3000324,321,101 Random Rd.,2045.09
TX,El Paso,2541.2,1000392,79999,Donna,23100,Travis,4031.17,(915) 123-4567,392,5601,2000392,12/1/98,3000392,804,101 Random Rd.,2363.35
TX,El Paso,19.28,1000326,79999,Bryan,100,Hardy,6442.87,(915) 123-4567,326,4616,2000326,11/12/61,3000326,567,101 Random Rd.,2199.81
TX,El Paso,14.73,1000132,79999,Hannah,200,Arias,23218.3,(915) 123-4567,132,4652,2000132,1/26/31,3000132,539,101 Random Rd.,2478.21
TX,El Paso,199.68,1000462,79999,Alexandra,19900,Fox,24827.26,(915) 123-4567,462,5558,2000462,5/13/94,3000462,804,101 Random Rd.,2266.65
CA,Anaheim,135.41,1000017,92802,Buzz,500,Lightyear,2743.92,(714) 781-4636,17,2496,2000017,6/12/32,3000017,538,1313 Disneyland Dr.,1979.73
TX,El Paso,2.79,1000788,79999,Teresa,100,Taylor,2890.65,(915) 123-4567,788,7452,2000788,12/5/35,3000788,331,101 Random Rd.,1818.61
TX,El Paso,64.48,1000785,79999,Patricia,1600,Mcdonald,23341.67,(915) 123-4567,785,8975,2000785,4/24/57,3000785,658,101 Random Rd.,1972.46
TX,El Paso,24.65,1000523,79999,Tiffany,100,Davis,15410.97,(915) 123-4567,523,6907,2000523,4/8/71,3000523,331,101 Random Rd.,2426.52
TX,El Paso,45.74,1000989,79999,Timothy,300,Greene,4074.49,(915) 123-4567,989,9790,2000989,2/12/00,3000989,419,101 Random Rd.,2084.56
TX,El Paso,2983.02,1000740,79999,Henry,15700,Salazar,13800.83,(915) 123-4567,740,6268,2000740,4/19/56,3000740,742,101 Random Rd.,2422.04
TX,El Paso,264.93,1000838,79999,Juan,1100,Brock,4819.61,(915) 123-4567,838,5530,2000838,7/13/48,3000838,637,101 Random Rd.,2083.7
TX,El Paso,3312.59,1000295,79999,Jeffrey,20700,Luna,10924.49,(915) 123-4567,295,6387,2000295,3/22/36,3000295,802,101 Random Rd.,1977.21
TX,El Paso,60.79,1000315,79999,Jonathan,600,Christian,2769.7,(915) 123-4567,315,4768,2000315,1/31/02,3000315,484,101 Random Rd.,1896.53
TX,El Paso,3668.9,1000296,79999,Adam,13100,Maldonado,16064.24,(915) 123-4567,296,6912,2000296,12/14/03,3000296,798,101 Random Rd.,2291.94
TX,El Paso,752.51,1000550,79999,Kimberly,4700,Johnson,8672.83,(915) 123-4567,550,5539,2000550,4/16/72,3000550,666,101 Random Rd.,2256.35
TX,El Paso,4.29,1000081,79968,Jose,100,Vega,17483.01,(915) 747-5000,81,1287,2000081,8/16/30,3000081,319,500 W. University Ave.,2042.21
TX,El Paso,481.62,1000499,79999,Bruce,3700,Clark,5043.25,(915) 123-4567,499,4632,2000499,10/6/30,3000499,599,101 Random Rd.,1506.31
TX,El Paso,48.44,1000343,79999,Brian,200,Hayes,10950.12,(915) 123-4567,343,5679,2000343,8/23/90,3000343,554,101 Random Rd.,1834.6
TX,El Paso,860.04,1000634,79999,Beth,4300,Sharp,3166.54,(915) 123-4567,634,5362,2000634,3/31/62,3000634,628,101 Random Rd.,2419.03
TX,El Paso,144.16,1000431,79999,Becky,800,Gray,12322.25,(915) 123-4567,431,9847,2000431,3/29/19,3000431,666,101 Random Rd.,2013.82
TX,El Paso,10.55,1000705,79999,Gary,100,Smith,8660.6,(915) 123-4567,705,9888,2000705,8/11/05,3000705,457,101 Random Rd.,1818.47
TX,El Paso,803.63,1000337,79999,Emma,7300,Armstrong,9007.41,(915) 123-4567,337,5286,2000337,11/4/55,3000337,693,101 Random Rd.,1633.05
TX,El Paso,80.41,1000757,79999,Brian,400,Rojas,11351.86,(915) 123-4567,757,8531,2000757,11/21/46,3000757,342,101 Random Rd.,1577.47
TX,El Paso,168.67,1000647,79999,Holly,600,Schneider,17356.79,(915) 123-4567,647,9337,2000647,11/28/64,3000647,364,101 Random Rd.,2440.69
TX,El Paso,21.99,1000961,79999,Vincent,100,Harrison,4688.82,(915) 123-4567,961,5576,2000961,5/7/80,3000961,364,101 Random Rd.,1634.52
TX,El Paso,150.73,1000076,79968,Jacob,600,Salgado,24970.39,(915) 747-5000,76,5833,2000076,5/8/42,3000076,364,500 W. University Ave.,1550.76
TX,El Paso,120.17,1000966,79999,Andrea,600,Riley,18598.35,(915) 123-4567,966,2527,2000966,2/1/01,3000966,564,101 Random Rd.,1668.18
TX,El Paso,66.99,1000791,79999,Alyssa,600,Kelly,21639.58,(915) 123-4567,791,8832,2000791,5/23/09,3000791,331,101 Random Rd.,1799.13
TX,El Paso,22.13,1000603,79999,Victor,100,Ross,17544.52,(915) 123-4567,603,4682,2000603,8/28/50,3000603,364,101 Random Rd.,1612.6
TX,El Paso,342.62,1000468,79999,Theresa,5700,Hardy,13797.1,(915) 123-4567,468,1116,2000468,8/16/98,3000468,703,101 Random Rd.,2479.21
TX,El Paso,1725.45,1001013,79999,Austin,6900,Lewis,11422.06,(915) 123-4567,1013,8901,2001013,9/30/29,3001013,708,101 Random Rd.,2446.59
TX,El Paso,53.03,1000691,79999,John,5300,Blevins,24050.34,(915) 123-4567,691,8733,2000691,7/16/16,3000691,722,101 Random Rd.,2088.17
TX,El Paso,4275.88,1000900,79999,Emily,22500,Chang,9778.13,(915) 123-4567,900,4687,2000900,1/25/66,3000900,813,101 Random Rd.,1750.29
TX,El Paso,8.21,1000683,79999,Rebecca,100,Nguyen,12882.73,(915) 123-4567,683,9629,2000683,1/17/53,3000683,369,101 Random Rd.,2211.35
TX,El Paso,737.64,1000760,79999,Catherine,6700,Mann,15962.7,(915) 123-4567,760,8607,2000760,8/14/40,3000760,724,101 Random Rd.,1819.64
TX,El Paso,44.51,1000221,79999,Mark,200,Lee,22732.27,(915) 123-4567,221,7991,2000221,5/25/84,3000221,548,101 Random Rd.,2419.53
TX,El Paso,114.96,1000196,79999,Nicole,600,Rowland,23629.07,(915) 123-4567,196,5120,2000196,9/5/34,3000196,534,101 Random Rd.,1519
TX,El Paso,1206.11,1000409,79999,Ray,13400,Huynh,9273.47,(915) 123-4567,409,2785,2000409,4/12/89,3000409,766,101 Random Rd.,2269.7
TX,El Paso,30.46,1000098,79999,Christopher,500,Contreras,22438.99,(915) 123-4567,98,9405,2000098,10/10/05,3000098,351,101 Random Rd.,1679.64
TX,El Paso,42.29,1000494,79999,Angel,200,Barber,5810.87,(915) 123-4567,494,1274,2000494,4/19/21,3000494,565,101 Random Rd.,1592
TX,El Paso,54.73,1000694,79999,Christina,2700,Dodson,3790.97,(915) 123-4567,694,2484,2000694,10/14/79,3000694,589,101 Random Rd.,1799.13
