ID,Pin,First Name,Last Name,Address,City,State,Zip,Phone Number,Date of Birth,Checking Account Number,Checking Balance,Savings Account Number,Savings Balance,Credit Account Number,Credit Balance,Credit Score,Credit Limit
854,5586,Laurie,Johnson,569,El Paso,TX,79999,(915) 123-4567,1/3/95,1000854,72792.42000000003,2000854,185488.01999999996,3000854,328.59,569,400
855,3716,George,Gilbert,578,El Paso,TX,79999,(915) 123-4567,1/23/47,1000855,117703.78000000003,2000855,167260.72999999998,3000855,387.12,578,400
856,4561,Kristine,Smith,803,El Paso,TX,79999,(915) 123-4567,8/10/05,1000856,89706.19999999998,2000856,143496.28,3000856,1106.8599999999992,803,22400
857,3967,Kevin,Harrison,497,El Paso,TX,79999,(915) 123-4567,3/19/75,1000857,41729.90999999996,2000857,202597.38999999984,3000857,598.44,497,600
858,2517,Karl,Davis,592,El Paso,TX,79999,(915) 123-4567,11/24/99,1000858,123689.9899999999,2000858,150673.47999999992,3000858,808.9000000000003,592,3300
859,8722,Lisa,Peters,325,El Paso,TX,79999,(915) 123-4567,6/26/64,1000859,66456.35,2000859,192792.56000000003,3000859,581.4100000000001,325,600
860,7499,Paul,Harmon,706,El Paso,TX,79999,(915) 123-4567,10/19/51,1000860,93522.48000000001,2000860,135048.13000000006,3000860,591.2899999999996,706,6700
861,2341,Brandon,Miller,800,El Paso,TX,79999,(915) 123-4567,8/2/43,1000861,104526.11000000003,2000861,176588.52999999997,3000861,379.6799999999987,800,18300
862,8193,Mark,Gonzalez,751,El Paso,TX,79999,(915) 123-4567,7/24/28,1000862,41319.01000000002,2000862,159975.24999999997,3000862,598.96,751,8300
863,7449,Christopher,Lucero,383,El Paso,TX,79999,(915) 123-4567,8/5/59,1000863,104108.79999999994,2000863,195139.75000000006,3000863,99.44,383,100
864,7465,Sherry,Mora,707,El Paso,TX,79999,(915) 123-4567,2/6/02,1000864,64908.96000000003,2000864,228089.94999999995,3000864,512.0199999999996,707,6900
865,1808,Jody,Sanchez,761,El Paso,TX,79999,(915) 123-4567,1/16/14,1000865,98241.55999999997,2000865,149407.21999999997,3000865,474.23000000000104,761,10100
866,7749,Christian,Ellis,793,El Paso,TX,79999,(915) 123-4567,3/26/55,1000866,71946.77999999997,2000866,177494.95999999993,3000866,636.68,793,14700
867,2677,Sandra,Sutton,434,El Paso,TX,79999,(915) 123-4567,8/16/81,1000867,44891.829999999994,2000867,154454.96000000005,3000867,596.41,434,600
868,5456,Kenneth,House,358,El Paso,TX,79999,(915) 123-4567,9/5/83,1000868,108946.20000000003,2000868,147835.88999999998,3000868,599.61,358,600
869,2978,Wendy,Montoya,437,El Paso,TX,79999,(915) 123-4567,9/12/03,1000869,94533.72000000002,2000869,185190.49,3000869,74.55999999999999,437,100
870,7863,Bryan,Wise,630,El Paso,TX,79999,(915) 123-4567,10/30/40,1000870,98714.97000000013,2000870,174524.99,3000870,1665.27,630,3400
871,3199,Joseph,Robinson,491,El Paso,TX,79999,(915) 123-4567,7/3/46,1000871,113250.31000000003,2000871,176414.67,3000871,374.07,491,400
872,8962,Mindy,Ross,709,El Paso,TX,79999,(915) 123-4567,9/11/60,1000872,87912.07999999999,2000872,157800.61000000002,3000872,980.7499999999998,709,5500
873,6875,Sonia,Durham,623,El Paso,TX,79999,(915) 123-4567,1/29/89,1000873,94783.33000000002,2000873,206119.65999999997,3000873,742.8000000000004,623,1500
874,1390,John,House,304,El Paso,TX,79999,(915) 123-4567,3/14/43,1000874,69138.03999999996,2000874,168615.02000000002,3000874,198.79000000000002,304,200
875,5669,Carolyn,Dunn,615,El Paso,TX,79999,(915) 123-4567,8/6/66,1000875,57149.440000000024,2000875,190823.39,3000875,381.55000000000007,615,1000
876,6286,Curtis,Phillips,453,El Paso,TX,79999,(915) 123-4567,7/2/45,1000876,81351.04000000004,2000876,145223.04999999996,3000876,421.8799999999999,453,600
877,4533,Kenneth,Boyd,447,El Paso,TX,79999,(915) 123-4567,4/28/18,1000877,80114.24999999996,2000877,206906.08000000002,3000877,396.1700000000001,447,400
878,4297,Jennifer,Davidson,623,El Paso,TX,79999,(915) 123-4567,1/23/95,1000878,88374.26000000008,2000878,197607.57000000007,3000878,714.9700000000005,623,3300
879,3152,Brett,Higgins,429,El Paso,TX,79999,(915) 123-4567,1/15/44,1000879,59178.11000000003,2000879,137457.40999999997,3000879,98.21000000000001,429,100
880,4792,Brett,Wallace,634,El Paso,TX,79999,(915) 123-4567,12/11/86,1000880,75843.75999999997,2000880,158089.09000000003,3000880,437.03000000000037,634,3900
881,3171,Tyrone,Alvarado,699,El Paso,TX,79999,(915) 123-4567,8/13/79,1000881,63359.230000000025,2000881,148289.83000000002,3000881,2378.67,699,7400
882,5823,Christina,Villanueva,567,El Paso,TX,79999,(915) 123-4567,12/21/00,1000882,44041.02000000001,2000882,162992.04999999996,3000882,397.38000000000005,567,400
883,1478,Mark,Washington,357,El Paso,TX,79999,(915) 123-4567,6/24/72,1000883,113108.45999999993,2000883,197633.13999999993,3000883,199.07000000000005,357,200
884,2866,Emily,Cole,833,El Paso,TX,79999,(915) 123-4567,2/28/98,1000884,105967.34999999998,2000884,188822.10000000006,3000884,454.33000000000015,833,20800
885,6356,Kelly,Herring,756,El Paso,TX,79999,(915) 123-4567,10/9/95,1000885,93432.35999999999,2000885,141780.84999999992,3000885,454.7400000000009,756,15500
886,1741,Joseph,Davis,658,El Paso,TX,79999,(915) 123-4567,2/24/66,1000886,105069.11000000004,2000886,139349.55,3000886,819.1300000000006,658,1700
887,2829,Stephanie,Williams,568,El Paso,TX,79999,(915) 123-4567,10/15/88,1000887,101227.48000000003,2000887,187983.93999999992,3000887,398.0700000000001,568,400
888,3297,Jorge,Huerta,594,El Paso,TX,79999,(915) 123-4567,9/15/85,1000888,77280.51000000002,2000888,179964.08000000002,3000888,240.37000000000012,594,2000
889,4356,Jesse,Dunn,608,El Paso,TX,79999,(915) 123-4567,1/7/95,1000889,94095.32999999994,2000889,166741.66,3000889,289.1900000000001,608,1400
890,9182,Lauren,Coleman,670,El Paso,TX,79999,(915) 123-4567,3/21/00,1000890,48970.67000000002,2000890,186745.16000000003,3000890,683.909999999999,670,5900
891,3485,Jack,Morgan,321,El Paso,TX,79999,(915) 123-4567,10/26/17,1000891,88870.60000000002,2000891,172631.14999999994,3000891,173.92,321,200
892,7789,Matthew,Mason,766,El Paso,TX,79999,(915) 123-4567,8/30/34,1000892,78836.99,2000892,145502.38,3000892,448.99,766,14800
893,2834,Olivia,Richardson,707,El Paso,TX,79999,(915) 123-4567,10/20/70,1000893,78165.91,2000893,171374.39000000007,3000893,817.9100000000009,707,6500
894,6168,Justin,Hawkins,702,El Paso,TX,79999,(915) 123-4567,12/18/85,1000894,77005.09999999996,2000894,171904.68000000005,3000894,2784.4199999999987,702,7200
895,3863,Amy,Morse,462,El Paso,TX,79999,(915) 123-4567,10/27/83,1000895,62727.58,2000895,163620.59,3000895,399.02,462,400
896,5110,Barbara,Love,645,El Paso,TX,79999,(915) 123-4567,8/17/46,1000896,96312.05,2000896,163706.57999999993,3000896,897.0500000000001,645,900
897,8788,David,Clark,717,El Paso,TX,79999,(915) 123-4567,7/5/45,1000897,139674.41,2000897,170432.54,3000897,1190.47,717,5800
898,3271,Danielle,Chavez,741,El Paso,TX,79999,(915) 123-4567,8/31/44,1000898,88620.54,2000898,164816.40000000002,3000898,1350.9700000000005,741,15500
899,8139,Andre,Ramos,443,El Paso,TX,79999,(915) 123-4567,4/4/46,1000899,67482.60000000003,2000899,171547.57000000004,3000899,194.19,443,200
900,7937,Emily,Chang,541,El Paso,TX,79999,(915) 123-4567,8/19/91,1000900,56475.600000000006,2000900,202347.60999999987,3000900,99.80999999999999,541,100
901,4829,Penny,Mcdaniel,424,El Paso,TX,79999,(915) 123-4567,10/11/21,1000901,64315.33000000002,2000901,162316.90999999997,3000901,98.96999999999998,424,100
902,1492,Christina,Carter,540,El Paso,TX,79999,(915) 123-4567,3/11/14,1000902,86700.34999999995,2000902,159955.24000000005,3000902,397.17,540,400
903,7918,Jennifer,Huang,800,El Paso,TX,79999,(915) 123-4567,5/30/20,1000903,93273.39999999997,2000903,167140.9900000001,3000903,3085.679999999999,800,23200
904,8705,Melissa,Evans,664,El Paso,TX,79999,(915) 123-4567,2/16/15,1000904,75032.42999999998,2000904,163201.41000000003,3000904,518.7499999999995,664,2000
905,7559,Rodney,Moss,616,El Paso,TX,79999,(915) 123-4567,6/12/17,1000905,87817.83000000005,2000905,157461.28999999995,3000905,377.9700000000001,616,3300
906,9441,Anthony,Kramer,341,El Paso,TX,79999,(915) 123-4567,1/24/29,1000906,80252.01000000005,2000906,160341.95,3000906,297.97,341,300
907,5363,Carlos,Irwin,550,El Paso,TX,79999,(915) 123-4567,10/7/38,1000907,83804.12000000002,2000907,142768.43999999997,3000907,296.64000000000016,550,300
908,3280,Victoria,Ellis,455,El Paso,TX,79999,(915) 123-4567,12/26/75,1000908,86106.70000000003,2000908,168546.11,3000908,598.6100000000002,455,600
909,5715,Kelly,Wilson,651,El Paso,TX,79999,(915) 123-4567,5/28/73,1000909,68769.14000000004,2000909,138722.10999999993,3000909,840.2300000000001,651,1700
910,7629,Brendan,Phillips,453,El Paso,TX,79999,(915) 123-4567,6/26/13,1000910,67170.83,2000910,147702.53999999998,3000910,98.86999999999998,453,100
911,9307,Deanna,Cummings,548,El Paso,TX,79999,(915) 123-4567,10/25/12,1000911,50613.20000000001,2000911,236658.47000000006,3000911,589.2600000000003,548,600
912,8913,Christopher,Ortega,601,El Paso,TX,79999,(915) 123-4567,2/24/05,1000912,102832.26999999999,2000912,152160.88000000003,3000912,752.5500000000009,601,1600
913,1456,Amanda,Johnson,531,El Paso,TX,79999,(915) 123-4567,12/19/94,1000913,71913.22000000004,2000913,145484.94999999995,3000913,197.20000000000002,531,200
914,6669,April,Lopez,461,El Paso,TX,79999,(915) 123-4567,1/27/08,1000914,98390.06999999993,2000914,133197.76999999996,3000914,365.81,461,400
915,9385,James,Watson,439,El Paso,TX,79999,(915) 123-4567,5/17/86,1000915,81944.64999999997,2000915,186795.87000000002,3000915,498.33000000000004,439,500
916,2953,Kara,Summers,315,El Paso,TX,79999,(915) 123-4567,4/28/40,1000916,92766.78000000001,2000916,194955.88999999987,3000916,99.25000000000001,315,100
917,1388,Lisa,Jackson,514,El Paso,TX,79999,(915) 123-4567,3/16/13,1000917,70283.25,2000917,195277.87999999998,3000917,96.72000000000001,514,100
918,3940,Steven,Miller,513,El Paso,TX,79999,(915) 123-4567,3/24/84,1000918,102688.85999999999,2000918,158503.28999999995,3000918,190.54000000000008,513,200
919,3345,Donald,Villanueva,482,El Paso,TX,79999,(915) 123-4567,10/14/42,1000919,94038.73,2000919,186456.13999999996,3000919,121.41000000000001,482,200
920,9662,Gary,Mckenzie,697,El Paso,TX,79999,(915) 123-4567,6/18/32,1000920,73202.91000000002,2000920,167150.42000000004,3000920,1179.43,697,5200
921,4982,Gregory,Short,848,El Paso,TX,79999,(915) 123-4567,3/10/39,1000921,85722.90999999996,2000921,139957.28999999998,3000921,1710.58,848,21000
922,8549,Dana,Park,818,El Paso,TX,79999,(915) 123-4567,1/17/64,1000922,94873.01000000005,2000922,215280.33999999997,3000922,511.4099999999998,818,24500
923,5415,Matthew,Khan,456,El Paso,TX,79999,(915) 123-4567,7/9/86,1000923,88668.06000000004,2000923,181909.99999999997,3000923,598.2000000000002,456,600
924,5500,Erica,Burch,712,El Paso,TX,79999,(915) 123-4567,8/29/89,1000924,90814.06000000004,2000924,193367.15999999997,3000924,496.72,712,7100
925,6788,Dalton,Bryant,716,El Paso,TX,79999,(915) 123-4567,7/15/43,1000925,86009.03999999998,2000925,159128.58000000002,3000925,410.8300000000002,716,6700
926,1355,Ruth,Ponce,523,El Paso,TX,79999,(915) 123-4567,1/24/62,1000926,103916.88000000002,2000926,161937.1,3000926,310.84000000000003,523,500
927,3122,Mary,Grant,782,El Paso,TX,79999,(915) 123-4567,2/16/45,1000927,129009.81000000016,2000927,161544.5400000001,3000927,1727.6799999999996,782,13900
928,8662,Sarah,Taylor,741,El Paso,TX,79999,(915) 123-4567,1/21/65,1000928,161114.94000000003,2000928,185660.80000000005,3000928,137.87999999999965,741,15900
929,2596,Jennifer,Schneider,483,El Paso,TX,79999,(915) 123-4567,8/15/50,1000929,79442.02000000002,2000929,146768.77000000002,3000929,198.62000000000003,483,200
930,9420,Tyler,Evans,755,El Paso,TX,79999,(915) 123-4567,7/25/90,1000930,61332.91000000001,2000930,168829.1800000001,3000930,426.4599999999982,755,15800
931,9873,David,Hayes,321,El Paso,TX,79999,(915) 123-4567,3/5/51,1000931,81060.19000000003,2000931,171271.18000000002,3000931,97.25000000000001,321,100
932,5782,Kimberly,Miller,408,El Paso,TX,79999,(915) 123-4567,1/4/94,1000932,66534.73000000007,2000932,155760.87000000005,3000932,453.3300000000001,408,500
933,7788,Dennis,Cooper,424,El Paso,TX,79999,(915) 123-4567,8/26/01,1000933,89236.33999999997,2000933,231403.6000000001,3000933,230.73000000000005,424,300
934,3749,Phillip,Richardson,754,El Paso,TX,79999,(915) 123-4567,10/8/90,1000934,86739.47000000006,2000934,198403.2799999999,3000934,21.6899999999996,754,9600
935,6691,Sharon,Gillespie,531,El Paso,TX,79999,(915) 123-4567,1/15/68,1000935,74917.76000000001,2000935,169358.94999999987,3000935,598.4900000000004,531,600
936,7305,Denise,Johnson,375,El Paso,TX,79999,(915) 123-4567,3/8/72,1000936,118412.16999999997,2000936,184543.1200000001,3000936,198.46999999999997,375,200
937,5848,Kylie,King,698,El Paso,TX,79999,(915) 123-4567,7/27/40,1000937,73420.48000000005,2000937,155187.75000000006,3000937,867.4299999999998,698,5000
938,1106,Carol,Elliott,562,El Paso,TX,79999,(915) 123-4567,11/8/77,1000938,77258.87999999996,2000938,163269.32,3000938,290.52000000000004,562,300
939,6263,Elizabeth,Rodriguez,756,El Paso,TX,79999,(915) 123-4567,8/19/46,1000939,54496.10999999998,2000939,153819.27000000002,3000939,647.6899999999996,756,8600
940,7140,Ana,Andrade,612,El Paso,TX,79999,(915) 123-4567,6/21/28,1000940,84390.11000000003,2000940,158964.41999999998,3000940,199.9899999999998,612,4500
941,3852,Sharon,Castillo,329,El Paso,TX,79999,(915) 123-4567,12/7/93,1000941,98334.66000000003,2000941,213475.99,3000941,409.1500000000001,329,500
942,3122,Paul,Herman,614,El Paso,TX,79999,(915) 123-4567,4/16/88,1000942,54940.88999999999,2000942,169083.75000000003,3000942,453.8699999999998,614,2600
943,8110,Amber,Conley,547,El Paso,TX,79999,(915) 123-4567,11/11/47,1000943,56251.44,2000943,171768.12000000002,3000943,416.1299999999999,547,500
944,5469,Suzanne,Kennedy,819,El Paso,TX,79999,(915) 123-4567,9/21/47,1000944,65834.45,2000944,155990.33000000002,3000944,2182.0099999999984,819,21600
945,1832,Brett,Mathis,333,El Paso,TX,79999,(915) 123-4567,4/6/78,1000945,81275.18000000001,2000945,165879.29000000004,3000945,247.89000000000004,333,300
946,4404,Ashley,Frye,834,El Paso,TX,79999,(915) 123-4567,4/17/74,1000946,112669.96000000004,2000946,159526.37000000002,3000946,619.380000000001,834,21200
947,8630,Ronald,Martinez,626,El Paso,TX,79999,(915) 123-4567,2/16/46,1000947,98585.86000000012,2000947,157585.95000000004,3000947,760.53,626,900
948,3398,Daniel,Summers,351,El Paso,TX,79999,(915) 123-4567,9/5/15,1000948,63683.56999999995,2000948,200284.59999999998,3000948,597.36,351,600
949,6779,Robert,Wang,800,El Paso,TX,79999,(915) 123-4567,11/12/41,1000949,72736.87999999989,2000949,144605.53000000003,3000949,248.81999999999908,800,16600
950,8440,Katherine,Mcdonald,728,El Paso,TX,79999,(915) 123-4567,2/4/13,1000950,61250.28999999993,2000950,165871.66999999998,3000950,388.00000000000097,728,5700
951,5661,Mitchell,Gross,528,El Paso,TX,79999,(915) 123-4567,10/24/11,1000951,89376.04000000002,2000951,166276.7200000001,3000951,310.95000000000005,528,400
952,1337,Darrell,Jones,603,El Paso,TX,79999,(915) 123-4567,11/17/99,1000952,46065.37999999996,2000952,168726.8299999999,3000952,168.08000000000072,603,3600
953,3518,Jennifer,Hernandez,790,El Paso,TX,79999,(915) 123-4567,10/24/05,1000953,48055.85999999998,2000953,188686.44000000006,3000953,468.7400000000001,790,12500
954,6375,Amy,Hall,505,El Paso,TX,79999,(915) 123-4567,12/16/04,1000954,77832.37999999999,2000954,129088.01000000005,3000954,98.87,505,100
955,6482,Ryan,Washington,818,El Paso,TX,79999,(915) 123-4567,7/20/83,1000955,63157.43000000001,2000955,180914.89000000004,3000955,1364.579999999999,818,16800
956,2822,Robert,Flores,324,El Paso,TX,79999,(915) 123-4567,11/22/54,1000956,82248.34000000003,2000956,174909.98,3000956,98.66,324,100
957,1721,Becky,Simpson,683,El Paso,TX,79999,(915) 123-4567,9/26/33,1000957,68924.16999999998,2000957,189394.58000000002,3000957,2519.29,683,6000
958,8293,Alexandra,Cook,775,El Paso,TX,79999,(915) 123-4567,1/10/72,1000958,97741.99999999997,2000958,158993.91,3000958,582.5500000000004,775,9100
959,6929,Miranda,Walker,777,El Paso,TX,79999,(915) 123-4567,7/28/74,1000959,93304.52999999994,2000959,193591.43000000005,3000959,1774.09,777,10700
960,2795,Ashley,Morales,463,El Paso,TX,79999,(915) 123-4567,8/6/11,1000960,127789.08000000006,2000960,158891.81000000003,3000960,179.85,463,200
961,4342,Vincent,Harrison,366,El Paso,TX,79999,(915) 123-4567,7/18/74,1000961,98916.26000000004,2000961,163839.99000000008,3000961,97.52,366,100
962,3234,Christopher,Berry,379,El Paso,TX,79999,(915) 123-4567,9/28/07,1000962,79160.14999999994,2000962,181574.52000000002,3000962,456.57,379,500
963,4707,Roger,Casey,784,El Paso,TX,79999,(915) 123-4567,9/27/87,1000963,48345.48999999997,2000963,143429.85,3000963,453.7300000000001,784,9000
964,9929,James,Simmons,609,El Paso,TX,79999,(915) 123-4567,4/4/14,1000964,75064.42000000004,2000964,160333.13000000006,3000964,795.3599999999998,609,4200
965,4929,Mary,Anderson,486,El Paso,TX,79999,(915) 123-4567,1/10/37,1000965,69474.98999999993,2000965,199242.35000000003,3000965,293.4100000000001,486,300
966,5874,Andrea,Riley,812,El Paso,TX,79999,(915) 123-4567,7/6/53,1000966,94929.74000000003,2000966,213606.4799999999,3000966,1276.5600000000006,812,19800
967,4500,Krista,Beck,474,El Paso,TX,79999,(915) 123-4567,7/29/30,1000967,72140.30000000005,2000967,196354.34,3000967,99.47,474,100
968,6806,Amy,Fuller,479,El Paso,TX,79999,(915) 123-4567,12/24/10,1000968,34307.170000000006,2000968,158522.65,3000968,97.62999999999998,479,100
969,4649,Jeremy,Rocha,316,El Paso,TX,79999,(915) 123-4567,12/12/67,1000969,77718.06999999992,2000969,125362.92000000001,3000969,99.37,316,100
970,6146,Tammy,Waters,735,El Paso,TX,79999,(915) 123-4567,6/29/30,1000970,80443.57,2000970,161806.71000000014,3000970,732.4199999999994,735,6700
971,9396,Douglas,Mckay,751,El Paso,TX,79999,(915) 123-4567,10/25/03,1000971,87606.37000000005,2000971,188754.08000000013,3000971,1411.6500000000003,751,12700
972,9704,Terrence,Dixon,729,El Paso,TX,79999,(915) 123-4567,7/29/82,1000972,80723.43999999996,2000972,168236.31999999998,3000972,946.3799999999997,729,6600
973,7465,John,Hansen,327,El Paso,TX,79999,(915) 123-4567,5/21/88,1000973,79557.76999999999,2000973,147736.02999999997,3000973,99.9,327,100
974,1648,Jerry,Rodriguez,362,El Paso,TX,79999,(915) 123-4567,3/29/17,1000974,81106.03000000004,2000974,142835.94000000003,3000974,387.84,362,400
975,7625,Donald,Ramirez,384,El Paso,TX,79999,(915) 123-4567,1/2/84,1000975,110704.72999999997,2000975,158494.54999999993,3000975,499.49000000000007,384,500
976,5592,Stephanie,Perry,391,El Paso,TX,79999,(915) 123-4567,3/22/21,1000976,117352.21999999994,2000976,171470.12999999995,3000976,127.86000000000001,391,200
977,4516,Samuel,Burton,431,El Paso,TX,79999,(915) 123-4567,8/26/78,1000977,91693.27000000002,2000977,144265.63,3000977,338.15000000000003,431,500
978,9643,Anthony,Byrd,747,El Paso,TX,79999,(915) 123-4567,1/23/85,1000978,70202.79999999997,2000978,144863.81,3000978,629.9199999999998,747,10700
979,3924,Marissa,Henry,716,El Paso,TX,79999,(915) 123-4567,6/21/45,1000979,72890.23999999999,2000979,141189.31999999998,3000979,1013.0999999999996,716,5300
980,2402,Mariah,Black,708,El Paso,TX,79999,(915) 123-4567,8/22/01,1000980,52554.000000000015,2000980,145990.0299999999,3000980,1188.0999999999997,708,7000
981,8823,Sara,West,731,El Paso,TX,79999,(915) 123-4567,1/12/47,1000981,71910.59999999996,2000981,156262.23,3000981,408.1499999999997,731,5300
982,2149,Jennifer,Preston,734,El Paso,TX,79999,(915) 123-4567,9/15/52,1000982,76379.40000000008,2000982,180584.12000000005,3000982,1267.9800000000002,734,6500
983,8400,Monica,Sullivan,708,El Paso,TX,79999,(915) 123-4567,11/28/03,1000983,73485.59,2000983,180910.09999999995,3000983,242.2300000000003,708,6700
984,1871,Luis,Solomon,555,El Paso,TX,79999,(915) 123-4567,9/5/21,1000984,74909.96999999999,2000984,191292.64999999994,3000984,299.06000000000006,555,300
985,4230,Michael,Johnson,777,El Paso,TX,79999,(915) 123-4567,3/12/55,1000985,111009.67999999998,2000985,151106.54999999987,3000985,901.4400000000006,777,8100
986,7806,Stacy,Maldonado,563,El Paso,TX,79999,(915) 123-4567,4/30/31,1000986,58427.31000000001,2000986,181276.74999999997,3000986,196.51000000000002,563,200
987,1675,Carmen,Petersen,432,El Paso,TX,79999,(915) 123-4567,7/23/59,1000987,87013.15000000002,2000987,163518.28999999995,3000987,121.44000000000004,432,500
988,2254,Zachary,Campbell,461,El Paso,TX,79999,(915) 123-4567,7/19/07,1000988,113885.89,2000988,193802.5,3000988,198.86,461,200
989,7366,Timothy,Greene,526,El Paso,TX,79999,(915) 123-4567,1/23/21,1000989,85131.87,2000989,168703.93999999994,3000989,99.50999999999999,526,100
990,1391,Emily,Jackson,740,El Paso,TX,79999,(915) 123-4567,7/3/31,1000990,74835.59999999998,2000990,120796.84000000004,3000990,243.6699999999995,740,10900
991,9926,Paul,Salas,783,El Paso,TX,79999,(915) 123-4567,3/19/12,1000991,98776.24000000005,2000991,166187.97999999995,3000991,1002.2199999999993,783,14700
992,9889,Danielle,Conrad,415,El Paso,TX,79999,(915) 123-4567,5/27/10,1000992,136585.50999999998,2000992,160196.63999999993,3000992,35.55999999999999,415,100
993,5147,Robert,Kennedy,778,El Paso,TX,79999,(915) 123-4567,10/27/58,1000993,62035.45999999999,2000993,125480.45000000003,3000993,144.3700000000003,778,10400
994,2128,Diana,Rivera,651,El Paso,TX,79999,(915) 123-4567,7/5/75,1000994,87617.72999999997,2000994,191724.18000000005,3000994,850.8899999999993,651,2700
995,9610,Shawn,Santos,752,El Paso,TX,79999,(915) 123-4567,12/26/86,1000995,65907.14999999997,2000995,153296.93000000005,3000995,902.3799999999994,752,13300
996,5128,Jamie,Brown,742,El Paso,TX,79999,(915) 123-4567,5/17/89,1000996,71631.79999999999,2000996,137748.91000000003,3000996,1062.6200000000001,742,9000
997,4527,Elizabeth,Medina,377,El Paso,TX,79999,(915) 123-4567,10/23/08,1000997,87501.50999999997,2000997,146043.70999999996,3000997,390.03,377,400
998,2204,Kimberly,Mejia,771,El Paso,TX,79999,(915) 123-4567,6/1/96,1000998,103597.55000000003,2000998,177172.04000000004,3000998,343.1399999999999,771,15200
999,7600,Lori,Livingston,769,El Paso,TX,79999,(915) 123-4567,6/23/91,1000999,91149.51000000002,2000999,207538.47000000012,3000999,976.5999999999989,769,10200
1000,7784,Ryan,Peterson,464,El Paso,TX,79999,(915) 123-4567,1/18/10,1001000,88031.34999999996,2001000,165031.87000000008,3001000,596.5700000000002,464,600
1001,2710,Andrew,Hall,673,El Paso,TX,79999,(915) 123-4567,11/24/28,1001001,65936.74999999999,2001001,166327.32999999993,3001001,421.68999999999977,673,6600
1002,5656,David,Johnson,674,El Paso,TX,79999,(915) 123-4567,10/19/41,1001002,52829.38000000003,2001002,198793.87000000002,3001002,2526.2000000000007,674,5500
1003,8543,Joseph,Hanna,486,El Paso,TX,79999,(915) 123-4567,1/5/01,1001003,95806.99000000002,2001003,210418.55,3001003,297.29,486,300
1004,4947,Tammy,Thomas,589,El Paso,TX,79999,(915) 123-4567,9/21/29,1001004,78955.98000000001,2001004,127885.79999999999,3001004,171.04000000000102,589,2500
1005,2210,Elizabeth,Jackson,313,El Paso,TX,79999,(915) 123-4567,10/9/93,1001005,113369.15,2001005,175542.1,3001005,397.63000000000005,313,400
1006,6550,Melissa,Holt,393,El Paso,TX,79999,(915) 123-4567,9/16/50,1001006,93757.87999999996,2001006,163181.85000000003,3001006,595.0600000000001,393,600
1007,5858,Laura,Williams,393,El Paso,TX,79999,(915) 123-4567,3/4/02,1001007,64545.059999999925,2001007,144257.50999999992,3001007,599.6500000000002,393,600
1008,8983,Courtney,Olsen,629,El Paso,TX,79999,(915) 123-4567,9/19/53,1001008,65015.44000000001,2001008,185493.00999999998,3001008,898.5400000000002,629,2300
1009,4387,Beth,Moss,603,El Paso,TX,79999,(915) 123-4567,10/24/10,1001009,75643.1,2001009,216422.79999999993,3001009,1035.6999999999998,603,2000
1010,9205,Charles,Chambers,834,El Paso,TX,79999,(915) 123-4567,2/23/19,1001010,67999.24999999996,2001010,176866.72999999995,3001010,536.5299999999999,834,16700
1011,4379,Mikayla,Dennis,824,El Paso,TX,79999,(915) 123-4567,12/25/16,1001011,96740.53000000003,2001011,145588.52,3001011,1544.9800000000005,824,20400
1012,3306,Carlos,Lynch,607,El Paso,TX,79999,(915) 123-4567,1/22/55,1001012,76416.16999999995,2001012,161144.1099999999,3001012,72.1999999999997,607,4000
1013,1480,Austin,Lewis,305,El Paso,TX,79999,(915) 123-4567,7/23/40,1001013,86227.68999999997,2001013,174806.65000000005,3001013,197.37999999999994,305,200
1014,5460,Patricia,Hughes,725,El Paso,TX,79999,(915) 123-4567,6/11/79,1001014,86682.78000000009,2001014,162534.52000000002,3001014,268.7099999999999,725,7200
1015,6530,John,Sanders,654,El Paso,TX,79999,(915) 123-4567,11/8/73,1001015,94032.27000000009,2001015,129861.38000000002,3001015,694.7699999999998,654,4200
1016,1833,Kim,Craig,524,El Paso,TX,79999,(915) 123-4567,6/16/28,1001016,60315.389999999985,2001016,206438.15,3001016,487.6800000000001,524,500
1017,5437,James,Mitchell,492,El Paso,TX,79999,(915) 123-4567,3/24/40,1001017,98651.07000000005,2001017,167307.93000000005,3001017,298.39000000000016,492,300
1018,5380,Thomas,Stevenson,798,El Paso,TX,79999,(915) 123-4567,1/1/88,1001018,93198.55999999997,2001018,164876.47999999995,3001018,665.8799999999999,798,11500
1019,2325,Tonya,Elliott,568,El Paso,TX,79999,(915) 123-4567,5/26/64,1001019,62766.82000000001,2001019,149574.64,3001019,495.0199999999999,568,500
1020,3172,Mark,Butler,301,El Paso,TX,79999,(915) 123-4567,1/9/16,1001020,62608.34000000004,2001020,207390.63000000012,3001020,136.73000000000002,301,200
1021,9236,Bryan,Massey,662,El Paso,TX,79999,(915) 123-4567,6/20/50,1001021,79607.69999999994,2001021,166970.46000000002,3001021,289.09999999999985,662,3100
1022,2798,Lisa,Yu,559,El Paso,TX,79999,(915) 123-4567,2/17/58,1001022,76212.65000000004,2001022,175617.67999999996,3001022,399.90000000000003,559,400
1023,5526,Kristen,Martinez,407,El Paso,TX,79999,(915) 123-4567,6/29/32,1001023,69497.3,2001023,164764.27000000002,3001023,198.55,407,200
